InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV014033,PROD1496,Gaming Chair,3,2023-02-12,151.67,2521,UK
INV014033,PROD7852,Coffee Mug,4,2023-02-12,184.87,2521,UK
INV014034,PROD9673,Smartphone,3,2023-02-08,146.34,1525,USA
INV014035,PROD1615,Laptop,1,2023-09-26,161.4,9026,USA
INV014036,PROD1962,Notebook,2,2023-09-24,18.95,1203,Canada
INV014036,PROD9858,Screen Protector,3,2023-09-24,197.11,1203,Canada
INV014037,PROD2354,Phone Case,1,2023-10-19,64.6,8501,USA
INV014037,PROD0552,Desk Organizer,3,2023-10-19,159.01,8501,USA
INV014038,PROD1690,Monitor,4,2023-07-11,184.32,1068,Canada
INV014038,PROD7703,Headphones,2,2023-07-11,58.78,1068,Canada
INV014039,PROD6553,Water Bottle,2,2023-12-09,64.45,6046,UK
INV014040,PROD7124,Desk Lamp,3,2023-05-01,192.87,8032,Germany
INV014040,PROD0552,Desk Organizer,2,2023-05-01,123.89,8032,Germany
INV014040,PROD4970,Tablet Cover,4,2023-05-01,62.8,8032,Germany
INV014040,PROD3803,Charger,4,2023-05-01,165.75,8032,Germany
INV014041,PROD1962,Notebook,2,2023-10-26,174.67,6121,UK
INV014041,PROD7703,Headphones,1,2023-10-26,113.31,6121,UK
INV014041,PROD1690,Monitor,4,2023-10-26,181.82,6121,UK
INV014042,PROD4129,Power Bank,4,2024-01-30,29.79,5738,USA
INV014043,PROD3746,Keyboard,3,2023-01-23,193.73,7574,UK
INV014043,PROD0552,Desk Organizer,2,2023-01-23,75.44,7574,UK
INV014043,PROD0523,Paper Clips,4,2023-01-23,165.69,7574,UK
INV014044,PROD6553,Water Bottle,2,2024-02-23,117.87,9129,USA
INV014044,PROD4418,Webcam,3,2024-02-23,80.33,9129,USA
INV014044,PROD2984,Tablet,3,2024-02-23,161.52,9129,USA
INV014044,PROD0552,Desk Organizer,2,2024-02-23,83.25,9129,USA
INV014045,PROD1615,Laptop,3,2023-02-23,196.44,8711,Canada
INV014045,PROD2984,Tablet,4,2023-02-23,169.61,8711,Canada
INV014045,PROD6553,Water Bottle,3,2023-02-23,116.05,8711,Canada
INV014046,PROD0552,Desk Organizer,4,2024-01-05,188.25,2770,USA
INV014046,PROD7124,Desk Lamp,2,2024-01-05,86.06,2770,USA
INV014046,PROD1496,Gaming Chair,4,2024-01-05,109.67,2770,USA
INV014047,PROD1962,Notebook,4,2024-02-27,197.17,6721,UK
INV014047,PROD8790,Pen Set,4,2024-02-27,48.12,6721,UK
INV014048,PROD1496,Gaming Chair,4,2023-05-19,89.91,7901,USA
INV014048,PROD1690,Monitor,2,2023-05-19,57.62,7901,USA
INV014048,PROD4418,Webcam,2,2023-05-19,40.24,7901,USA
INV014049,PROD0552,Desk Organizer,2,2023-01-06,126.96,1012,UK
INV014049,PROD1496,Gaming Chair,1,2023-01-06,158.11,1012,UK
INV014050,PROD1615,Laptop,4,2023-12-25,11.76,2823,Germany
INV014051,PROD6553,Water Bottle,4,2023-01-30,87.68,4027,USA
INV014051,PROD0672,Stylus Pen,2,2023-01-30,23.1,4027,USA
INV014052,PROD0523,Paper Clips,4,2023-10-27,35.21,3772,Germany
INV014052,PROD4129,Power Bank,2,2023-10-27,90.48,3772,Germany
INV014053,PROD1615,Laptop,2,2023-11-08,104.95,3605,UK
INV014053,PROD3746,Keyboard,4,2023-11-08,38.01,3605,UK
INV014053,PROD5865,Mouse,3,2023-11-08,128.84,3605,UK
INV014054,PROD1690,Monitor,2,2023-10-04,176.64,6413,UK
INV014054,PROD7703,Headphones,4,2023-10-04,157.89,6413,UK
INV014055,PROD6553,Water Bottle,1,2023-05-12,9.38,9951,Canada
INV014055,PROD2354,Phone Case,1,2023-05-12,60.38,9951,Canada
INV014056,PROD1496,Gaming Chair,3,2023-12-13,19.55,5625,USA
INV014056,PROD0552,Desk Organizer,3,2023-12-13,81.88,5625,USA
INV014056,PROD7124,Desk Lamp,3,2023-12-13,95.57,5625,USA
INV014057,PROD8790,Pen Set,2,2023-05-02,99.48,9746,USA
INV014058,PROD0672,Stylus Pen,2,2024-01-15,11.45,2665,Canada
INV014059,PROD4418,Webcam,1,2023-07-15,24.64,5974,USA
INV014060,PROD4970,Tablet Cover,3,2023-07-02,185.84,8924,USA
INV014060,PROD1496,Gaming Chair,2,2023-07-02,181.99,8924,USA
INV014060,PROD1615,Laptop,3,2023-07-02,110.61,8924,USA
INV014060,PROD9673,Smartphone,3,2023-07-02,140.58,8924,USA
INV014061,PROD2984,Tablet,2,2023-09-27,164.86,4350,USA
INV014062,PROD8790,Pen Set,2,2023-07-04,195.92,9556,Canada
INV014063,PROD1496,Gaming Chair,3,2023-03-22,115.59,3417,Canada
INV014063,PROD6553,Water Bottle,1,2023-03-22,54.88,3417,Canada
INV014064,PROD0672,Stylus Pen,3,2023-09-22,59.97,3512,Canada
INV014064,PROD7703,Headphones,3,2023-09-22,40.53,3512,Canada
INV014065,PROD1962,Notebook,3,2024-02-25,148.3,5507,UK
INV014065,PROD9858,Screen Protector,1,2024-02-25,77.02,5507,UK
INV014065,PROD0552,Desk Organizer,2,2024-02-25,56.77,5507,UK
INV014065,PROD4129,Power Bank,1,2024-02-25,122.29,5507,UK
INV014065,PROD7852,Coffee Mug,2,2024-02-25,104.66,5507,UK
INV014066,PROD0672,Stylus Pen,4,2023-01-27,103.22,2767,UK
INV014067,PROD6553,Water Bottle,2,2023-08-04,198.87,2685,USA
INV014067,PROD7852,Coffee Mug,1,2023-08-04,171.64,2685,USA
INV014067,PROD9731,USB Drive,3,2023-08-04,178.23,2685,USA
INV014067,PROD0552,Desk Organizer,3,2023-08-04,113.29,2685,USA
INV014067,PROD1690,Monitor,1,2023-08-04,116.0,2685,USA
INV014068,PROD1690,Monitor,1,2023-12-20,119.33,4230,France
INV014068,PROD7703,Headphones,3,2023-12-20,27.81,4230,France
INV014069,PROD1615,Laptop,4,2023-09-22,127.5,7420,France
INV014069,PROD3746,Keyboard,2,2023-09-22,65.53,7420,France
INV014069,PROD5865,Mouse,2,2023-09-22,59.06,7420,France
INV014070,PROD1496,Gaming Chair,1,2023-11-12,61.11,3551,Germany
INV014071,PROD2354,Phone Case,4,2023-11-29,122.73,4161,USA
INV014072,PROD1962,Notebook,1,2023-12-10,121.73,4486,Canada
INV014073,PROD4970,Tablet Cover,2,2023-10-25,61.3,1630,France
INV014074,PROD7703,Headphones,2,2024-01-14,172.43,3825,USA
INV014074,PROD5377,Calendar,1,2024-01-14,50.23,3825,USA
INV014074,PROD8790,Pen Set,2,2024-01-14,92.32,3825,USA
INV014075,PROD4970,Tablet Cover,2,2023-04-03,108.88,2446,Germany
INV014075,PROD3746,Keyboard,4,2023-04-03,104.41,2446,Germany
INV014075,PROD6553,Water Bottle,3,2023-04-03,54.79,2446,Germany
INV014075,PROD2354,Phone Case,4,2023-04-03,190.78,2446,Germany
INV014075,PROD2984,Tablet,1,2023-04-03,5.54,2446,Germany
INV014076,PROD1690,Monitor,1,2023-05-14,29.7,7508,USA
INV014077,PROD2984,Tablet,1,2023-02-24,71.33,5235,USA
INV014077,PROD0672,Stylus Pen,4,2023-02-24,189.93,5235,USA
INV014077,PROD3746,Keyboard,3,2023-02-24,181.42,5235,USA
INV014077,PROD2354,Phone Case,4,2023-02-24,136.9,5235,USA
INV014078,PROD1496,Gaming Chair,2,2023-04-26,58.96,7822,USA
INV014078,PROD4970,Tablet Cover,1,2023-04-26,129.72,7822,USA
INV014079,PROD1690,Monitor,4,2023-07-28,141.83,1258,UK
INV014079,PROD7703,Headphones,4,2023-07-28,153.15,1258,UK
INV014079,PROD4418,Webcam,2,2023-07-28,65.21,1258,UK
INV014080,PROD7124,Desk Lamp,1,2023-01-04,66.62,7889,USA
INV014080,PROD5377,Calendar,2,2023-01-04,181.75,7889,USA
INV014080,PROD2354,Phone Case,2,2023-01-04,40.45,7889,USA
INV014080,PROD0552,Desk Organizer,4,2023-01-04,88.86,7889,USA
INV014081,PROD7124,Desk Lamp,4,2023-11-11,114.38,1917,Germany
INV014081,PROD9731,USB Drive,3,2023-11-11,94.69,1917,Germany
INV014082,PROD0552,Desk Organizer,3,2023-07-07,95.06,6110,USA
INV014082,PROD7933,Bluetooth Speaker,2,2023-07-07,25.6,6110,USA
INV014082,PROD1962,Notebook,3,2023-07-07,107.54,6110,USA
INV014083,PROD1496,Gaming Chair,4,2023-03-20,198.12,2544,UK
INV014083,PROD7124,Desk Lamp,3,2023-03-20,43.64,2544,UK
INV014083,PROD7852,Coffee Mug,3,2023-03-20,127.32,2544,UK
INV014084,PROD8790,Pen Set,1,2023-01-05,12.13,4423,USA
INV014084,PROD4418,Webcam,3,2023-01-05,116.09,4423,USA
INV014084,PROD4970,Tablet Cover,4,2023-01-05,181.25,4423,USA
INV014084,PROD7703,Headphones,2,2023-01-05,155.33,4423,USA
INV014084,PROD4129,Power Bank,3,2023-01-05,66.22,4423,USA
INV014085,PROD0523,Paper Clips,4,2023-02-13,151.91,4600,USA
INV014085,PROD4970,Tablet Cover,1,2023-02-13,179.49,4600,USA
INV014086,PROD2984,Tablet,2,2023-01-31,41.05,7307,Canada
INV014086,PROD1615,Laptop,4,2023-01-31,158.88,7307,Canada
INV014086,PROD8790,Pen Set,4,2023-01-31,119.83,7307,Canada
INV014087,PROD9673,Smartphone,4,2023-10-29,90.54,2707,USA
INV014087,PROD3746,Keyboard,1,2023-10-29,149.52,2707,USA
INV014088,PROD2984,Tablet,4,2023-04-27,137.53,9408,Canada
INV014088,PROD0672,Stylus Pen,1,2023-04-27,120.24,9408,Canada
INV014089,PROD1496,Gaming Chair,4,2023-09-24,43.17,7850,USA
INV014089,PROD6553,Water Bottle,4,2023-09-24,72.47,7850,USA
INV014089,PROD4970,Tablet Cover,3,2023-09-24,148.29,7850,USA
INV014089,PROD3746,Keyboard,4,2023-09-24,178.22,7850,USA
INV014089,PROD4129,Power Bank,4,2023-09-24,137.67,7850,USA
INV014090,PROD7124,Desk Lamp,3,2023-01-05,73.42,7570,Germany
INV014091,PROD3746,Keyboard,1,2023-12-25,60.22,8657,USA
INV014091,PROD7933,Bluetooth Speaker,2,2023-12-25,32.04,8657,USA
INV014091,PROD4129,Power Bank,4,2023-12-25,87.44,8657,USA
INV014091,PROD6663,Stapler,2,2023-12-25,31.62,8657,USA
INV014091,PROD2354,Phone Case,4,2023-12-25,76.4,8657,USA
INV014092,PROD2354,Phone Case,3,2023-09-24,141.62,7260,USA
INV014092,PROD3803,Charger,1,2023-09-24,115.09,7260,USA
INV014092,PROD9673,Smartphone,2,2023-09-24,72.52,7260,USA
INV014093,PROD1690,Monitor,1,2024-01-06,6.34,4936,USA
INV014094,PROD2984,Tablet,3,2023-09-09,125.0,1139,UK
INV014094,PROD9673,Smartphone,2,2023-09-09,105.23,1139,UK
INV014094,PROD1690,Monitor,1,2023-09-09,100.62,1139,UK
INV014094,PROD0523,Paper Clips,4,2023-09-09,116.63,1139,UK
INV014095,PROD1690,Monitor,2,2024-01-26,154.59,8690,Germany
INV014095,PROD4418,Webcam,1,2024-01-26,101.17,8690,Germany
INV014096,PROD8790,Pen Set,1,2023-02-27,100.15,4392,UK
INV014096,PROD1962,Notebook,4,2023-02-27,118.06,4392,UK
INV014097,PROD1690,Monitor,2,2023-03-31,125.27,4719,USA
INV014097,PROD7852,Coffee Mug,4,2023-03-31,107.39,4719,USA
INV014097,PROD7933,Bluetooth Speaker,2,2023-03-31,110.39,4719,USA
INV014097,PROD0552,Desk Organizer,1,2023-03-31,22.13,4719,USA
INV014097,PROD1962,Notebook,3,2023-03-31,86.07,4719,USA
INV014098,PROD3803,Charger,3,2023-07-14,103.16,7151,Germany
INV014099,PROD6553,Water Bottle,1,2023-07-22,136.34,3486,UK
INV014099,PROD2354,Phone Case,3,2023-07-22,113.27,3486,UK
INV014099,PROD8790,Pen Set,2,2023-07-22,42.38,3486,UK
INV014100,PROD1690,Monitor,3,2023-10-26,42.35,9894,UK
INV014100,PROD5865,Mouse,3,2023-10-26,97.85,9894,UK
INV014100,PROD4418,Webcam,3,2023-10-26,56.95,9894,UK
INV014100,PROD4129,Power Bank,3,2023-10-26,80.55,9894,UK
INV014100,PROD6663,Stapler,4,2023-10-26,12.22,9894,UK
INV014101,PROD2984,Tablet,2,2023-10-08,11.62,9924,UK
INV014101,PROD4418,Webcam,2,2023-10-08,129.15,9924,UK
INV014101,PROD7933,Bluetooth Speaker,2,2023-10-08,31.94,9924,UK
INV014102,PROD0552,Desk Organizer,1,2023-07-19,120.0,8286,USA
INV014102,PROD7124,Desk Lamp,1,2023-07-19,197.04,8286,USA
INV014103,PROD7852,Coffee Mug,3,2023-02-16,141.99,2889,France
INV014104,PROD2354,Phone Case,1,2023-03-11,116.65,8643,USA
INV014104,PROD1615,Laptop,4,2023-03-11,5.08,8643,USA
INV014104,PROD1496,Gaming Chair,3,2023-03-11,65.92,8643,USA
INV014105,PROD7852,Coffee Mug,2,2023-12-19,76.99,9262,USA
INV014105,PROD0552,Desk Organizer,4,2023-12-19,56.19,9262,USA
INV014105,PROD7703,Headphones,4,2023-12-19,153.67,9262,USA
INV014105,PROD1496,Gaming Chair,2,2023-12-19,58.4,9262,USA
INV014105,PROD2984,Tablet,4,2023-12-19,184.33,9262,USA
INV014106,PROD1962,Notebook,4,2023-05-25,8.81,8067,UK
INV014106,PROD5377,Calendar,1,2023-05-25,190.66,8067,UK
INV014106,PROD2354,Phone Case,2,2023-05-25,115.95,8067,UK
INV014106,PROD5865,Mouse,1,2023-05-25,82.45,8067,UK
INV014107,PROD7703,Headphones,1,2023-07-20,133.38,2198,USA
INV014107,PROD4418,Webcam,4,2023-07-20,134.98,2198,USA
INV014107,PROD1690,Monitor,3,2023-07-20,79.4,2198,USA
INV014108,PROD7703,Headphones,1,2023-08-10,80.57,4087,UK
INV014108,PROD4418,Webcam,2,2023-08-10,155.88,4087,UK
INV014109,PROD0552,Desk Organizer,3,2023-02-21,143.83,6418,UK
INV014109,PROD0672,Stylus Pen,4,2023-02-21,111.75,6418,UK
INV014109,PROD4418,Webcam,2,2023-02-21,76.6,6418,UK
INV014110,PROD0672,Stylus Pen,1,2023-03-26,161.05,4884,USA
INV014110,PROD7933,Bluetooth Speaker,2,2023-03-26,69.75,4884,USA
INV014110,PROD0523,Paper Clips,3,2023-03-26,116.9,4884,USA
INV014111,PROD0672,Stylus Pen,1,2023-04-19,148.1,1329,Germany
INV014112,PROD8790,Pen Set,2,2024-01-01,15.75,1441,UK
INV014113,PROD2354,Phone Case,4,2024-01-09,58.71,4126,USA
INV014113,PROD4970,Tablet Cover,3,2024-01-09,87.55,4126,USA
INV014113,PROD7852,Coffee Mug,2,2024-01-09,38.17,4126,USA
INV014113,PROD0552,Desk Organizer,2,2024-01-09,65.71,4126,USA
INV014113,PROD9673,Smartphone,2,2024-01-09,23.47,4126,USA
INV014114,PROD0672,Stylus Pen,2,2023-04-05,82.05,2813,France
INV014114,PROD2984,Tablet,3,2023-04-05,80.38,2813,France
INV014114,PROD4970,Tablet Cover,4,2023-04-05,194.58,2813,France
INV014115,PROD6553,Water Bottle,1,2023-03-24,111.11,6141,USA
INV014115,PROD7852,Coffee Mug,3,2023-03-24,47.39,6141,USA
INV014116,PROD7124,Desk Lamp,4,2023-03-28,191.73,7162,USA
INV014116,PROD3746,Keyboard,2,2023-03-28,16.72,7162,USA
INV014117,PROD3746,Keyboard,2,2023-05-21,158.76,8234,UK
INV014117,PROD5377,Calendar,3,2023-05-21,14.14,8234,UK
INV014117,PROD9673,Smartphone,1,2023-05-21,28.67,8234,UK
INV014117,PROD4418,Webcam,4,2023-05-21,27.56,8234,UK
INV014117,PROD1962,Notebook,2,2023-05-21,23.06,8234,UK
INV014118,PROD5865,Mouse,1,2024-01-25,15.99,2266,USA
INV014118,PROD3746,Keyboard,4,2024-01-25,138.08,2266,USA
INV014118,PROD5377,Calendar,3,2024-01-25,26.26,2266,USA
INV014118,PROD3803,Charger,1,2024-01-25,24.48,2266,USA
INV014118,PROD6553,Water Bottle,1,2024-01-25,88.04,2266,USA
INV014119,PROD7852,Coffee Mug,3,2023-07-07,136.08,7195,UK
INV014120,PROD4970,Tablet Cover,4,2023-12-23,109.67,8985,USA
INV014120,PROD1496,Gaming Chair,4,2023-12-23,24.77,8985,USA
INV014121,PROD7852,Coffee Mug,1,2023-04-15,29.24,5783,Germany
INV014122,PROD5377,Calendar,4,2023-09-22,117.07,9234,UK
INV014123,PROD7703,Headphones,3,2023-03-30,169.38,7381,France
INV014123,PROD9858,Screen Protector,4,2023-03-30,79.35,7381,France
INV014123,PROD7852,Coffee Mug,4,2023-03-30,52.28,7381,France
INV014124,PROD7703,Headphones,1,2023-12-29,175.7,3071,USA
INV014124,PROD1690,Monitor,1,2023-12-29,33.98,3071,USA
INV014124,PROD4418,Webcam,1,2023-12-29,60.21,3071,USA
INV014125,PROD3746,Keyboard,1,2023-02-22,41.81,9050,Germany
INV014125,PROD1615,Laptop,4,2023-02-22,142.28,9050,Germany
INV014125,PROD5865,Mouse,4,2023-02-22,78.0,9050,Germany
INV014126,PROD0552,Desk Organizer,3,2024-01-22,55.18,3504,USA
INV014126,PROD4970,Tablet Cover,1,2024-01-22,143.64,3504,USA
INV014126,PROD6553,Water Bottle,4,2024-01-22,191.6,3504,USA
INV014126,PROD5377,Calendar,3,2024-01-22,120.88,3504,USA
INV014126,PROD7933,Bluetooth Speaker,3,2024-01-22,34.88,3504,USA
INV014127,PROD9673,Smartphone,1,2023-09-15,184.54,8335,Germany
INV014127,PROD5377,Calendar,1,2023-09-15,154.13,8335,Germany
INV014127,PROD1496,Gaming Chair,1,2023-09-15,175.21,8335,Germany
INV014127,PROD7852,Coffee Mug,4,2023-09-15,102.85,8335,Germany
INV014127,PROD8790,Pen Set,4,2023-09-15,185.77,8335,Germany
INV014128,PROD5865,Mouse,4,2023-12-06,151.8,8747,UK
INV014128,PROD8790,Pen Set,1,2023-12-06,70.85,8747,UK
INV014128,PROD0672,Stylus Pen,1,2023-12-06,117.31,8747,UK
INV014128,PROD4418,Webcam,1,2023-12-06,39.47,8747,UK
INV014129,PROD1496,Gaming Chair,2,2023-12-07,189.12,1233,USA
INV014129,PROD6663,Stapler,4,2023-12-07,142.33,1233,USA
INV014129,PROD7852,Coffee Mug,1,2023-12-07,177.63,1233,USA
INV014129,PROD9673,Smartphone,2,2023-12-07,178.84,1233,USA
INV014130,PROD9673,Smartphone,3,2023-08-05,74.58,5370,USA
INV014130,PROD2354,Phone Case,4,2023-08-05,42.54,5370,USA
INV014130,PROD3803,Charger,3,2023-08-05,102.92,5370,USA
INV014131,PROD7852,Coffee Mug,1,2023-06-13,99.7,9030,USA
INV014131,PROD7933,Bluetooth Speaker,3,2023-06-13,106.61,9030,USA
INV014132,PROD5865,Mouse,2,2023-11-27,120.61,3177,USA
INV014132,PROD4970,Tablet Cover,3,2023-11-27,7.67,3177,USA
INV014132,PROD9858,Screen Protector,2,2023-11-27,111.97,3177,USA
INV014132,PROD2984,Tablet,1,2023-11-27,72.76,3177,USA
INV014133,PROD4418,Webcam,1,2023-06-19,48.04,1403,UK
INV014133,PROD7933,Bluetooth Speaker,3,2023-06-19,34.0,1403,UK
INV014133,PROD1690,Monitor,2,2023-06-19,195.67,1403,UK
INV014134,PROD0672,Stylus Pen,3,2023-08-19,62.6,7281,USA
INV014135,PROD9673,Smartphone,2,2023-11-25,196.21,3414,Canada
INV014135,PROD6553,Water Bottle,1,2023-11-25,86.14,3414,Canada
INV014136,PROD6663,Stapler,3,2024-02-17,179.66,7570,UK
INV014136,PROD1690,Monitor,2,2024-02-17,43.55,7570,UK
INV014137,PROD3803,Charger,4,2023-10-05,165.46,1805,UK
INV014137,PROD9858,Screen Protector,4,2023-10-05,119.25,1805,UK
INV014138,PROD3803,Charger,1,2023-04-20,28.97,3312,USA
INV014138,PROD2354,Phone Case,4,2023-04-20,120.93,3312,USA
INV014138,PROD9731,USB Drive,3,2023-04-20,11.54,3312,USA
INV014138,PROD1615,Laptop,2,2023-04-20,87.23,3312,USA
INV014139,PROD5377,Calendar,4,2023-06-23,26.78,3078,France
INV014139,PROD7124,Desk Lamp,2,2023-06-23,141.42,3078,France
INV014139,PROD1962,Notebook,1,2023-06-23,100.2,3078,France
INV014140,PROD2984,Tablet,1,2023-07-15,187.8,8891,UK
INV014140,PROD9731,USB Drive,4,2023-07-15,99.09,8891,UK
INV014140,PROD3803,Charger,3,2023-07-15,66.13,8891,UK
INV014141,PROD7124,Desk Lamp,1,2024-01-27,170.52,5914,USA
INV014142,PROD7852,Coffee Mug,3,2023-06-28,199.33,4464,UK
INV014142,PROD5865,Mouse,2,2023-06-28,188.87,4464,UK
INV014142,PROD0672,Stylus Pen,4,2023-06-28,132.26,4464,UK
INV014142,PROD8790,Pen Set,3,2023-06-28,43.02,4464,UK
INV014142,PROD9858,Screen Protector,3,2023-06-28,59.64,4464,UK
INV014143,PROD5865,Mouse,2,2023-04-22,178.58,6955,USA
INV014143,PROD7933,Bluetooth Speaker,3,2023-04-22,62.82,6955,USA
INV014144,PROD3746,Keyboard,4,2023-05-01,75.39,4212,Germany
INV014145,PROD6553,Water Bottle,2,2024-01-17,48.27,2018,Germany
INV014146,PROD4970,Tablet Cover,4,2023-11-30,169.49,5290,Germany
INV014147,PROD1615,Laptop,1,2023-06-24,93.48,4728,UK
INV014147,PROD5865,Mouse,1,2023-06-24,101.26,4728,UK
INV014148,PROD5377,Calendar,1,2024-01-31,83.9,9997,USA
INV014149,PROD3803,Charger,3,2023-02-17,62.02,8428,UK
INV014150,PROD7933,Bluetooth Speaker,2,2023-08-16,30.61,7262,USA
INV014150,PROD1615,Laptop,1,2023-08-16,130.38,7262,USA
INV014151,PROD1690,Monitor,2,2023-01-13,102.01,1547,France
INV014151,PROD4970,Tablet Cover,4,2023-01-13,66.6,1547,France
INV014151,PROD9858,Screen Protector,1,2023-01-13,172.91,1547,France
INV014151,PROD9731,USB Drive,2,2023-01-13,77.73,1547,France
INV014151,PROD3746,Keyboard,1,2023-01-13,71.57,1547,France
INV014152,PROD1962,Notebook,2,2023-09-06,59.5,8492,UK
INV014152,PROD8790,Pen Set,2,2023-09-06,31.09,8492,UK
INV014153,PROD5865,Mouse,1,2023-02-04,185.98,7925,Germany
INV014153,PROD1615,Laptop,3,2023-02-04,197.3,7925,Germany
INV014154,PROD9858,Screen Protector,2,2023-09-22,144.67,1308,France
INV014154,PROD9673,Smartphone,3,2023-09-22,118.69,1308,France
INV014155,PROD9858,Screen Protector,2,2023-04-04,180.15,4290,USA
INV014155,PROD2984,Tablet,3,2023-04-04,132.31,4290,USA
INV014156,PROD7933,Bluetooth Speaker,3,2023-07-12,67.58,7250,USA
INV014156,PROD3803,Charger,1,2023-07-12,76.32,7250,USA
INV014156,PROD4970,Tablet Cover,3,2023-07-12,72.99,7250,USA
INV014157,PROD4418,Webcam,1,2023-03-15,105.88,4253,UK
INV014157,PROD6553,Water Bottle,2,2023-03-15,62.47,4253,UK
INV014157,PROD0523,Paper Clips,1,2023-03-15,5.79,4253,UK
INV014158,PROD2984,Tablet,3,2023-10-12,20.36,3748,UK
INV014158,PROD4970,Tablet Cover,1,2023-10-12,105.93,3748,UK
INV014159,PROD1496,Gaming Chair,2,2024-01-13,99.99,7438,USA
INV014160,PROD0672,Stylus Pen,1,2023-12-06,130.23,3006,USA
INV014160,PROD4418,Webcam,4,2023-12-06,58.67,3006,USA
INV014160,PROD7703,Headphones,4,2023-12-06,143.98,3006,USA
INV014160,PROD7933,Bluetooth Speaker,1,2023-12-06,82.52,3006,USA
INV014160,PROD5377,Calendar,4,2023-12-06,169.25,3006,USA
INV014161,PROD4970,Tablet Cover,4,2023-12-12,90.97,9459,UK
INV014161,PROD1615,Laptop,4,2023-12-12,127.49,9459,UK
INV014161,PROD7933,Bluetooth Speaker,1,2023-12-12,173.96,9459,UK
INV014162,PROD0552,Desk Organizer,2,2023-10-20,150.04,2780,USA
INV014162,PROD9731,USB Drive,1,2023-10-20,116.73,2780,USA
INV014162,PROD1690,Monitor,2,2023-10-20,142.09,2780,USA
INV014162,PROD3803,Charger,4,2023-10-20,126.38,2780,USA
INV014162,PROD5865,Mouse,2,2023-10-20,99.38,2780,USA
INV014163,PROD3803,Charger,3,2024-02-28,123.11,8870,Germany
INV014163,PROD2354,Phone Case,3,2024-02-28,163.79,8870,Germany
INV014164,PROD4418,Webcam,2,2023-01-14,18.35,2870,USA
INV014165,PROD5865,Mouse,3,2023-07-04,28.01,9181,France
INV014166,PROD4418,Webcam,3,2023-05-17,48.9,9268,USA
INV014167,PROD1690,Monitor,2,2023-02-16,15.81,9274,Germany
INV014167,PROD4418,Webcam,1,2023-02-16,135.49,9274,Germany
INV014167,PROD7703,Headphones,1,2023-02-16,172.44,9274,Germany
INV014168,PROD5865,Mouse,1,2023-03-18,19.46,1797,Canada
INV014168,PROD3746,Keyboard,3,2023-03-18,74.52,1797,Canada
INV014169,PROD8790,Pen Set,1,2023-06-23,49.7,6922,France
INV014169,PROD1962,Notebook,2,2023-06-23,192.71,6922,France
INV014170,PROD4129,Power Bank,3,2023-12-30,13.21,9963,USA
INV014170,PROD6663,Stapler,4,2023-12-30,58.88,9963,USA
INV014170,PROD2984,Tablet,3,2023-12-30,68.12,9963,USA
INV014170,PROD7852,Coffee Mug,2,2023-12-30,83.96,9963,USA
INV014171,PROD7703,Headphones,3,2023-03-11,116.49,4983,USA
INV014171,PROD4418,Webcam,3,2023-03-11,135.87,4983,USA
INV014172,PROD7703,Headphones,1,2023-07-26,182.83,8153,Canada
INV014172,PROD1690,Monitor,4,2023-07-26,80.79,8153,Canada
INV014173,PROD1690,Monitor,4,2023-02-10,164.68,5199,Canada
INV014173,PROD0523,Paper Clips,4,2023-02-10,151.7,5199,Canada
INV014173,PROD1615,Laptop,1,2023-02-10,98.73,5199,Canada
INV014174,PROD7703,Headphones,3,2024-01-08,101.2,9298,Canada
INV014174,PROD7933,Bluetooth Speaker,3,2024-01-08,172.32,9298,Canada
INV014174,PROD7852,Coffee Mug,2,2024-01-08,132.47,9298,Canada
INV014175,PROD3746,Keyboard,1,2024-02-07,113.56,2421,Germany
INV014175,PROD1615,Laptop,4,2024-02-07,81.06,2421,Germany
INV014175,PROD5865,Mouse,2,2024-02-07,176.63,2421,Germany
INV014176,PROD4418,Webcam,1,2023-11-20,39.56,7178,UK
INV014177,PROD7852,Coffee Mug,3,2023-06-14,137.96,4911,USA
INV014177,PROD6553,Water Bottle,2,2023-06-14,25.35,4911,USA
INV014178,PROD6553,Water Bottle,3,2024-01-11,180.19,6987,Canada
INV014178,PROD7852,Coffee Mug,2,2024-01-11,148.94,6987,Canada
INV014179,PROD7852,Coffee Mug,3,2023-10-26,173.5,6958,Germany
INV014179,PROD6553,Water Bottle,4,2023-10-26,117.73,6958,Germany
INV014180,PROD2354,Phone Case,2,2023-09-08,13.22,9409,Germany
INV014180,PROD9858,Screen Protector,4,2023-09-08,132.19,9409,Germany
INV014180,PROD9673,Smartphone,2,2023-09-08,34.12,9409,Germany
INV014180,PROD3803,Charger,2,2023-09-08,16.04,9409,Germany
INV014181,PROD2354,Phone Case,2,2023-06-23,87.63,4291,Canada
INV014181,PROD6663,Stapler,4,2023-06-23,35.29,4291,Canada
INV014182,PROD1690,Monitor,2,2023-11-10,17.05,6229,UK
INV014182,PROD2354,Phone Case,4,2023-11-10,195.98,6229,UK
INV014182,PROD0552,Desk Organizer,3,2023-11-10,32.07,6229,UK
INV014182,PROD9673,Smartphone,1,2023-11-10,132.88,6229,UK
INV014182,PROD1496,Gaming Chair,4,2023-11-10,120.4,6229,UK
INV014183,PROD7124,Desk Lamp,4,2024-01-12,159.06,2553,UK
